SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1300 N Lake Shore Dr Unit 9A,Chicago,IL,60610,1249000,2,2.5,CHI - Near North Side,2200,,1963,143,568,2176,Active,,,http://www.redfin.com/IL/Chicago/1300-N-Lake-Shore-Dr-60610/unit-9A/home/14124464,MRED,11100215,N,Y,41.9062326,-87.625621
MLS Listing,,Condo/Co-op,70 E Cedar St Unit 8EAST,Chicago,IL,60611,695000,4,3.0,CHI - Near North Side,2800,,1928,143,248,4987,Active,,,http://www.redfin.com/IL/Chicago/70-E-Cedar-St-60611/unit-8EAST/home/145873981,MRED,11099382,N,Y,41.9026645,-87.6255413
MLS Listing,,Condo/Co-op,65 E Goethe St Unit M103,Chicago,IL,60610,6775000,3,5.0,CHI - Near North Side,7500,,2001,144,903,6788,Active,,,http://www.redfin.com/IL/Chicago/65-E-Goethe-St-60610/unit-M103/home/148118281,MRED,11098264,N,Y,41.9056992,-87.6262349
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 18D,Chicago,IL,60610,489000,2,2.0,CHI - Near North Side,1400,,1967,147,349,1347,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-18D/home/14124118,MRED,11096337,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1000 N Lake Shore Plz Unit 40C,Chicago,IL,60611,735000,2,2.5,CHI - Near North Side,2100,,1964,148,350,2135,Active,,,http://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-40C/home/14121865,MRED,11095148,N,Y,41.9012375,-87.6245855
MLS Listing,,Condo/Co-op,30 E Elm St Unit 7F,Chicago,IL,60611,179500,1,1.0,CHI - Near North Side,750,,1962,148,239,548,Active,,,http://www.redfin.com/IL/Chicago/30-E-Elm-St-60611/unit-7F/home/14123375,MRED,11095127,N,Y,41.9034566,-87.627527
MLS Listing,,Condo/Co-op,179 E Lake Shore Dr Unit 19S,Chicago,IL,60611,400000,2,2.0,CHI - Near North Side,1530,,1928,150,261,3414,Active,,,http://www.redfin.com/IL/Chicago/179-E-Lake-Shore-Dr-60611/unit-19S/home/174615298,MRED,11091575,N,Y,41.9006308,-87.6226581
MLS Listing,,Single Family Residential,42 E Schiller St,Chicago,IL,60610,2695000,5,3.5,CHI - Near North Side,4036,2151,1885,154,668,,Active,,,http://www.redfin.com/IL/Chicago/42-E-Schiller-St-60610/home/14126874,MRED,11088420,N,Y,41.9079843,-87.6271417
MLS Listing,,Condo/Co-op,1400 N State Pkwy Unit 5DEF,Chicago,IL,60610,725000,4,3.0,CHI - Near North Side,3000,,1960,157,242,2357,Active,,,http://www.redfin.com/IL/Chicago/1400-N-State-Pkwy-60610/unit-5DEF/home/144933289,MRED,11083459,N,Y,41.9079255,-87.6290073
MLS Listing,,Single Family Residential,57 E Elm St,Chicago,IL,60610,2600000,5,5.0,CHI - Near North Side,3600,1550,1893,158,722,,Active,,,http://www.redfin.com/IL/Chicago/57-E-Elm-St-60611/home/14122753,MRED,11082936,N,Y,41.9029754,-87.6265246
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 5A,Chicago,IL,60610,699000,3,2.5,CHI - Near North Side,2100,,1927,158,333,3857,Active,,,http://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-5A/home/17582381,MRED,11082790,N,Y,41.9092734,-87.626852
MLS Listing,,Condo/Co-op,1120 N Lake Shore Dr Unit 6-7D,Chicago,IL,60611,575000,3,2.5,CHI - Near North Side,2050,,1924,158,280,3505,Active,,,http://www.redfin.com/IL/Chicago/1120-N-Lake-Shore-Dr-60611/unit-6-7D/home/175105751,MRED,11082295,N,Y,41.9030623,-87.6250979
MLS Listing,,Condo/Co-op,1500 N Lake Shore Dr Unit 4B,Chicago,IL,60610,1649000,3,3.5,CHI - Near North Side,3300,,1928,162,500,7671,Active,,,http://www.redfin.com/IL/Chicago/1500-N-Lake-Shore-Dr-60610/unit-4B/home/40010551,MRED,11078206,N,Y,41.9098168,-87.6269297
MLS Listing,,Single Family Residential,1521 N State Pkwy,Chicago,IL,60610,9950000,6,7.0,CHI - Near North Side,9700,3706,1894,163,1026,,Active,,,http://www.redfin.com/IL/Chicago/1521-N-State-Pkwy-60610/home/14125985,MRED,11076781,N,Y,41.910189,-87.628448
MLS Listing,,Condo/Co-op,73 E Elm St Unit 1B,Chicago,IL,60611,315000,1,1.0,CHI - Near North Side,1485,,1928,163,212,1593,Active,,,http://www.redfin.com/IL/Chicago/73-E-Elm-St-60611/unit-1B/home/14122475,MRED,11076713,N,Y,41.9029066,-87.626004
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 19AS,Chicago,IL,60610,1085000,3,2.0,CHI - Near North Side,2150,,1970,164,505,1651,Active,,,http://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-19AS/home/14123080,MRED,11076094,N,Y,41.9045194,-87.6253855
MLS Listing,,Condo/Co-op,1500 N Lake Shore Dr Unit 6A,Chicago,IL,60610,2950000,3,3.5,CHI - Near North Side,4200,,1928,165,702,10582,Active,,,http://www.redfin.com/IL/Chicago/1500-N-Lake-Shore-Dr-60610/unit-6A/home/142914735,MRED,11074321,N,Y,41.9098168,-87.6269297
MLS Listing,,Condo/Co-op,4 E Elm St #20,Chicago,IL,60611,12900000,6,5.5,CHI - Near North Side,6600,,2016,165,1955,6710,Active,,,http://www.redfin.com/IL/Chicago/4-E-Elm-St-60610/unit-20/home/175049514,MRED,11074134,N,Y,41.9033068,-87.6284213
MLS Listing,,Townhouse,1100 N Lake Shore Dr Unit 35A,Chicago,IL,60611,649000,3,3.0,CHI - Near North Side,2040,,1980,165,318,2076,Active,,,http://www.redfin.com/IL/Chicago/1100-N-Lake-Shore-Dr-60611/unit-35A/home/14124039,MRED,11073943,N,Y,41.902686,-87.625161
MLS Listing,,Condo/Co-op,10 E Schiller St Unit 2E,Chicago,IL,60610,1699000,4,3.5,CHI - Near North Side,2880,,1920,168,590,2454,Active,,,http://www.redfin.com/IL/Chicago/10-E-Schiller-St-60610/unit-2E/home/14125822,MRED,11071798,N,Y,41.9079537,-87.628372
MLS Listing,,Condo/Co-op,179 E Lake Shore Dr Unit 22W,Chicago,IL,60611,1495000,3,3.5,Drake Tower,3535,,1928,169,423,6637,Active,,,http://www.redfin.com/IL/Chicago/179-E-Lake-Shore-Dr-60611/unit-22W/home/173898751,MRED,11069926,N,Y,41.9006308,-87.6226581
MLS Listing,,Condo/Co-op,990 N Lake Shore Dr Unit 6B,Chicago,IL,60611,515000,2,2.0,CHI - Near North Side,1430,,1971,169,360,1240,Active,,,http://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-6B/home/14121079,MRED,11069656,N,Y,41.9003001,-87.6201438
MLS Listing,,Townhouse,1500 N Astor St #3,Chicago,IL,60610,999000,3,3.5,CHI - Near North Side,2735,,1891,170,365,2514,Active,,,http://www.redfin.com/IL/Chicago/1500-N-Astor-St-60610/unit-3/home/14126678,MRED,11069277,N,Y,41.9097651,-87.6280645
MLS Listing,,Condo/Co-op,1150 N Lake Shore Dr Unit 2H,Chicago,IL,60611,249000,2,1.0,CHI - Near North Side,,,1958,170,,769,Active,,,http://www.redfin.com/IL/Chicago/1150-N-Lake-Shore-Dr-60611/unit-2H/home/14124269,MRED,11069009,N,Y,41.903695,-87.625372
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 33BN,Chicago,IL,60610,849000,2,2.0,CHI - Near North Side,1700,,1970,174,499,1384,Active,,,http://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-33BN/home/14122993,MRED,11065350,N,Y,41.9045194,-87.6253855
MLS Listing,,Condo/Co-op,1340 N Dearborn St Unit 8F,Chicago,IL,60610,175000,0,1.0,CHI - Near North Side,650,,1965,176,269,404,Active,,,http://www.redfin.com/IL/Chicago/1340-N-Dearborn-St-60610/unit-8F/home/14112598,MRED,11062884,N,Y,41.906948,-87.6304758
MLS Listing,,Condo/Co-op,1427 N Dearborn Pkwy Unit 1S,Chicago,IL,60610,679900,3,3.0,Cordova,2000,,,178,340,863,Active,,,http://www.redfin.com/IL/Chicago/1427-N-Dearborn-St-60610/unit-1S/home/12791353,MRED,11060061,N,Y,41.908641,-87.629746
MLS Listing,,Condo/Co-op,21 W Goethe St Unit 12D,Chicago,IL,60610,129999,0,1.0,CHI - Near North Side,,,1964,179,,556,Active,,,http://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-12D/home/14111959,MRED,11059303,N,Y,41.9054585,-87.6296264
MLS Listing,,Condo/Co-op,1242 N Lake Shore Dr #24,Chicago,IL,60610,1695000,4,3.5,CHI - Near North Side,4500,,1920,184,377,3800,Active,,,http://www.redfin.com/IL/Chicago/1242-N-Lake-Shore-Dr-60610/unit-24/home/176319950,MRED,11053069,N,Y,41.9053146,-87.6254825
MLS Listing,,Condo/Co-op,33 E Bellevue Pl Ph -W7,Chicago,IL,60611,2245000,3,2.5,CHI - Near North Side,3500,,1910,185,641,2378,Active,,,http://www.redfin.com/IL/Chicago/33-E-Bellevue-Pl-60611/unit-W7/home/14122181,MRED,11052233,N,Y,41.9013329,-87.6268905
MLS Listing,,Condo/Co-op,1550 N State Pkwy Unit A1,Chicago,IL,60610,799000,3,3.0,CHI - Near North Side,2460,,1912,186,325,3621,Active,,,http://www.redfin.com/IL/Chicago/1550-N-State-Pkwy-60610/unit-A1/home/14114210,MRED,11050813,N,Y,41.9110448,-87.6292235
MLS Listing,,Condo/Co-op,60 E Scott St #502,Chicago,IL,60610,512500,2,2.0,CHI - Near North Side,1400,,1917,191,366,936,Active,,,http://www.redfin.com/IL/Chicago/60-E-Scott-St-60610/unit-502/home/14124572,MRED,11045560,N,Y,41.9050811,-87.6263125
MLS Listing,,Condo/Co-op,33 E Bellevue Pl Unit E7,Chicago,IL,60611,2995000,3,3.0,CHI - Near North Side,3094,,,197,968,2410,Active,,,http://www.redfin.com/IL/Chicago/33-E-Bellevue-Pl-60611/unit-E7/home/14122281,MRED,11039728,N,Y,41.9013329,-87.6268905
MLS Listing,,Condo/Co-op,1540 N Lake Shore Dr Unit 8N,Chicago,IL,60610,2100000,3,2.5,CHI - Near North Side,4137,,1929,197,508,4324,Active,,,http://www.redfin.com/IL/Chicago/1540-N-Lake-Shore-Dr-60610/unit-8N/home/170933085,MRED,11038738,N,Y,41.9106233,-87.6265826
MLS Listing,,Condo/Co-op,1250 N Dearborn Pkwy Unit 16D,Chicago,IL,60610,385000,2,2.0,CHI - Near North Side,1150,,1990,198,335,,Active,,,http://www.redfin.com/IL/Chicago/1250-N-Dearborn-St-60610/unit-16D/home/14112481,MRED,11037836,N,Y,41.9054191,-87.6304584
MLS Listing,,Condo/Co-op,55 W Goethe St #1249,Chicago,IL,60610,1150000,3,2.5,Beekman Place,2760,,1986,202,417,993,Active,,,http://www.redfin.com/IL/Chicago/55-W-Goethe-St-60610/unit-1249/home/14110710,MRED,11034449,N,Y,41.905505,-87.630902
MLS Listing,,Condo/Co-op,1 E Scott St #1011,Chicago,IL,60610,148000,0,1.0,CHI - Near North Side,500,,1968,203,296,574,Active,,,http://www.redfin.com/IL/Chicago/1-E-Scott-St-60610/unit-1011/home/14124133,MRED,11033886,N,Y,41.9044611,-87.6282767
MLS Listing,,Condo/Co-op,1540 N Lake Shore Dr Unit 11S,Chicago,IL,60610,925000,3,3.0,CHI - Near North Side,3600,,1926,205,257,3783,Active,,,http://www.redfin.com/IL/Chicago/1540-N-Lake-Shore-Dr-60610/unit-11S/home/170464124,MRED,11031477,N,Y,41.9106233,-87.6265826
MLS Listing,,Condo/Co-op,990 N Lake Shore Dr Unit 26D,Chicago,IL,60611,835000,2,2.0,CHI - Near North Side,1550,,1972,207,539,1367,Active,,,http://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-26D/home/14120312,MRED,11029108,N,Y,41.9003001,-87.6201438
MLS Listing,,Condo/Co-op,1550 N State Pkwy #501,Chicago,IL,60610,1400000,3,3.0,CHI - Near North Side,3200,,1912,207,438,5109,Active,,,http://www.redfin.com/IL/Chicago/1550-N-State-Pkwy-60610/unit-501/home/14113606,MRED,11028975,N,Y,41.9110448,-87.6292235
MLS Listing,,Condo/Co-op,1150 N Lake Shore Dr Unit 6K,Chicago,IL,60611,214700,1,1.0,CHI - Near North Side,780,,1958,212,275,703,Active,,,http://www.redfin.com/IL/Chicago/1150-N-Lake-Shore-Dr-60611/unit-6K/home/14123832,MRED,11024367,N,Y,41.903695,-87.625372
MLS Listing,,Condo/Co-op,229 E Lake Shore Dr Unit 4W,Chicago,IL,60611,2500000,3,2.5,CHI - Near North Side,3600,,1919,213,694,7098,Active,,,http://www.redfin.com/IL/Chicago/229-E-Lake-Shore-Dr-60611/unit-4W/home/52797775,MRED,11022991,N,Y,41.9006181,-87.6205294
MLS Listing,,Condo/Co-op,1320 N State Pkwy Unit 8D,Chicago,IL,60610,785000,3,2.0,CHI - Near North Side,2700,,,214,291,5146,Active,,,http://www.redfin.com/IL/Chicago/1320-N-State-Pkwy-60610/unit-8D/home/176688968,MRED,11021574,N,Y,41.9064531,-87.6290074
MLS Listing,,Condo/Co-op,232 E Walton Pl Unit 9W,Chicago,IL,60611,1125000,4,4.0,CHI - Near North Side,3800,,1928,215,296,5117,Active,,,http://www.redfin.com/IL/Chicago/232-E-Walton-Pl-60611/unit-9W/home/108547470,MRED,11020704,N,Y,41.9002369,-87.6206819
MLS Listing,,Single Family Residential,15 W Burton Pl,Chicago,IL,60610,11988000,6,6.5,CHI - Near North Side,10000,3301,2008,217,1199,,Active,,,http://www.redfin.com/IL/Chicago/15-W-Burton-Pl-60610/home/26830892,MRED,11019290,N,Y,41.909351,-87.6296466
MLS Listing,,Condo/Co-op,1445 N State Pkwy #2001,Chicago,IL,60610,284900,2,2.0,CHI - Near North Side,1200,,1962,224,237,1682,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-2001/home/14126338,MRED,11012350,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,1221 N Dearborn St Unit 1211N,Chicago,IL,60610,389000,2,2.0,The Towers,1666,,1973,224,233,1295,Active,,,http://www.redfin.com/IL/Chicago/1221-N-Dearborn-St-60610/unit-1211N/home/176320009,MRED,11012104,N,Y,41.9046835,-87.6296264
MLS Listing,,Single Family Residential,1443 N Astor St,Chicago,IL,60610,11888000,6,9.5,CHI - Near North Side,13915,4521,1891,224,854,,Active,,,http://www.redfin.com/IL/Chicago/1443-N-Astor-St-60610/home/14126321,MRED,11011420,N,Y,41.9090322,-87.6272947
MLS Listing,,Single Family Residential,1318 N Astor St,Chicago,IL,60610,4490000,6,6.0,CHI - Near North Side,7500,2874,1889,225,599,,Active,,,http://www.redfin.com/IL/Chicago/1318-N-Astor-St-60610/home/14124966,MRED,11010142,N,Y,41.9064171,-87.6277467
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 32N,Chicago,IL,60611,899999,3,2.5,CHI - Near North Side,2165,,1970,235,416,2940,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-32N/home/14123045,MRED,11000712,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,1240 N Lake Shore Dr Unit 7A,Chicago,IL,60610,599747,3,2.5,CHI - Near North Side,2000,,1970,235,300,1734,Active,,,http://www.redfin.com/IL/Chicago/1240-N-Lake-Shore-Dr-60610/unit-7A/home/14124640,MRED,11000404,N,Y,41.905113,-87.62552
MLS Listing,,Single Family Residential,1520 N Dearborn Pkwy,Chicago,IL,60610,4200000,5,4.5,CHI - Near North Side,7623,3428,1898,238,551,,Active,,,http://www.redfin.com/IL/Chicago/1520-N-Dearborn-Pkwy-60610/home/14115117,MRED,10999507,N,Y,41.9101046,-87.6305758
MLS Listing,,Condo/Co-op,100 E Bellevue Pl Unit 15C,Chicago,IL,60611,479000,2,2.0,CHI - Near North Side,1400,,1971,239,342,1484,Active,,,http://www.redfin.com/IL/Chicago/100-E-Bellevue-Pl-60611/unit-15C/home/14122535,MRED,10997969,N,Y,41.9019284,-87.6256565
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 12-5C,Chicago,IL,60610,847000,3,2.5,CHI - Near North Side,2720,,1927,243,311,3946,Active,,,http://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-12-5C/home/171958075,MRED,10995214,N,Y,41.9092734,-87.626852
MLS Listing,,Single Family Residential,1242 N Astor St,Chicago,IL,60610,2595000,6,5.0,CHI - Near North Side,5100,1781,1891,247,509,,Active,,,http://www.redfin.com/IL/Chicago/1242-N-Astor-St-60610/home/14124876,MRED,10992321,N,Y,41.905238,-87.6274115
MLS Listing,,Condo/Co-op,990 N Lake Shore Dr Unit 29DE,Chicago,IL,60611,1499000,3,4.5,CHI - Near North Side,3500,,1973,248,428,3079,Active,,,http://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-29DE/home/97822250,MRED,10991435,N,Y,41.9003001,-87.6201438
MLS Listing,,Condo/Co-op,1325 N State Pkwy Unit 6D,Chicago,IL,60610,265000,1,1.0,CHI - Near North Side,950,,1966,252,279,714,Active,,,http://www.redfin.com/IL/Chicago/1325-N-State-Pkwy-60610/unit-6D/home/14124497,MRED,10988677,N,Y,41.9064765,-87.6282768
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 1A,Chicago,IL,60610,449000,2,1.5,CHI - Near North Side,,,1927,254,,2549,Active,,,http://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-1A/home/21972116,MRED,10986876,N,Y,41.9092734,-87.626852
MLS Listing,,Condo/Co-op,1 E Schiller St Unit 15D,Chicago,IL,60610,569000,3,2.0,CHI - Near North Side,2100,,1964,256,271,1512,Active,,,http://www.redfin.com/IL/Chicago/1-E-Schiller-St-60610/unit-15D/home/14124759,MRED,10984665,N,Y,41.907619,-87.6281771
MLS Listing,,Condo/Co-op,1445 N State Pkwy #2501,Chicago,IL,60610,285000,2,2.0,CHI - Near North Side,,,1966,259,,1775,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-2501/home/14126065,MRED,10983118,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,70 E Scott St #708,Chicago,IL,60610,239900,1,1.0,CHI - Near North Side,,,1917,263,,478,Active,,,http://www.redfin.com/IL/Chicago/70-E-Scott-St-60610/unit-708/home/14124864,MRED,10978879,N,Y,41.9051023,-87.6260443
MLS Listing,,Condo/Co-op,990 N Lake Shore Dr Unit 15B,Chicago,IL,60611,420000,2,2.0,CHI - Near North Side,1430,,1972,266,294,1266,Active,,,http://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-15B/home/14120934,MRED,10976883,N,Y,41.9003001,-87.6201438
MLS Listing,,Condo/Co-op,1440 N State Pkwy Unit 4C,Chicago,IL,60610,550000,3,3.0,CHI - Near North Side,,,1975,268,,1740,Active,,,http://www.redfin.com/IL/Chicago/1440-N-State-Pkwy-60610/unit-4C/home/14114696,MRED,10975281,N,Y,41.9089778,-87.6293563
MLS Listing,,Condo/Co-op,33 E Bellevue Pl Unit 3W,Chicago,IL,60611,2299888,4,3.5,CHI - Near North Side,4000,,1910,274,575,2439,Active,,,http://www.redfin.com/IL/Chicago/33-E-Bellevue-Pl-60611/unit-3W/home/14122591,MRED,10970533,N,Y,41.9013329,-87.6268905
MLS Listing,,Condo/Co-op,21 W Goethe St Unit 11D,Chicago,IL,60610,155999,0,1.0,Hanover House,525,,1968,281,297,493,Active,,,http://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-11D/home/14111553,MRED,10965093,N,Y,41.9054585,-87.6296264
MLS Listing,,Condo/Co-op,1530 N State Pkwy #3,Chicago,IL,60610,1995000,4,4.0,CHI - Near North Side,4325,,1928,284,461,6919,Active,,,http://www.redfin.com/IL/Chicago/1530-N-State-Pkwy-60610/unit-3/home/143795690,MRED,10962801,N,Y,41.9105834,-87.6291461
MLS Listing,,Condo/Co-op,1530 N State Pkwy #4,Chicago,IL,60610,895000,5,5.0,CHI - Near North Side,4350,,1928,284,206,6919,Active,,,http://www.redfin.com/IL/Chicago/1530-N-State-Pkwy-60610/unit-4/home/148355630,MRED,10962185,N,Y,41.9105834,-87.6291461
MLS Listing,,Condo/Co-op,1430 N Astor St Unit 4A,Chicago,IL,60610,549000,2,2.0,CHI - Near North Side,1550,,1974,291,354,1562,Active,,,http://www.redfin.com/IL/Chicago/1430-N-Astor-St-60610/unit-4A/home/14126400,MRED,10959484,N,Y,41.9085806,-87.6279494
MLS Listing,,Condo/Co-op,1325 N Astor St #11,Chicago,IL,60610,1700000,3,2.5,CHI - Near North Side,4300,,1929,308,395,4241,Active,,,http://www.redfin.com/IL/Chicago/1325-N-Astor-St-60610/unit-11/home/176622222,MRED,10951748,N,Y,41.9065926,-87.6272934
MLS Listing,,Condo/Co-op,100 E Bellevue Pl Unit 31C,Chicago,IL,60611,275000,1,1.0,CHI - Near North Side,,,1971,318,,846,Active,,,http://www.redfin.com/IL/Chicago/100-E-Bellevue-Pl-60611/unit-31C/home/14122312,MRED,10943930,N,Y,41.9019284,-87.6256565
MLS Listing,,Condo/Co-op,39 E Schiller St Unit 2W,Chicago,IL,60610,1250000,4,3.0,CHI - Near North Side,3000,,1980,319,417,1714,Active,,,http://www.redfin.com/IL/Chicago/39-E-Schiller-St-60610/unit-2W/home/145735172,MRED,10943503,N,Y,41.9076605,-87.6273118
MLS Listing,,Single Family Residential,1515 N State Pkwy,Chicago,IL,60610,9350000,6,6.0,CHI - Near North Side,9680,,1898,339,966,,Active,,,http://www.redfin.com/IL/Chicago/1515-N-State-Pkwy-60654/home/14125984,MRED,10902812,N,Y,41.909984,-87.6284496
MLS Listing,,Condo/Co-op,1500 N Lake Shore Dr Unit 3A,Chicago,IL,60610,2950000,3,4.0,CHI - Near North Side,4540,,1927,347,650,4894,Active,,,http://www.redfin.com/IL/Chicago/1500-N-Lake-Shore-Dr-60610/unit-3A/home/169131305,MRED,10922675,N,Y,41.9098168,-87.6269297
MLS Listing,,Single Family Residential,3 W Burton Pl,Chicago,IL,60610,18750000,6,10.5,CHI - Near North Side,20002,6599,,350,937,,Active,,,http://www.redfin.com/IL/Chicago/3-W-Burton-Pl-60610/home/173585552,MRED,10921475,N,Y,41.9093226,-87.6291635
MLS Listing,,Condo/Co-op,1445 N State Pkwy #806,Chicago,IL,60610,209000,1,1.0,CHI - Near North Side,,,1962,399,,748,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-806/home/14125241,MRED,10854472,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 1C,Chicago,IL,60610,395000,1,1.0,CHI - Near North Side,710,,1927,414,556,1573,Active,,,http://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-1C/home/113535371,MRED,10837714,N,Y,41.9092734,-87.626852
MLS Listing,,Condo/Co-op,1366 N Dearborn Pkwy Unit 14A,Chicago,IL,60610,1295000,2,2.5,CHI - Near North Side,1950,,1926,436,664,2166,Active,,,http://www.redfin.com/IL/Chicago/1366-N-Dearborn-St-60610/unit-14A/home/14114491,MRED,10807315,N,Y,41.9077072,-87.6306493
MLS Listing,,Single Family Residential,1449 N Astor St,Chicago,IL,60610,7875000,6,8.0,CHI - Near North Side,10000,4190,1911,438,788,,Active,,,http://www.redfin.com/IL/Chicago/1449-N-Astor-St-60610/home/14126858,MRED,10804583,N,Y,41.9092258,-87.6272064
MLS Listing,,Single Family Residential,1433 N State Pkwy,Chicago,IL,60610,3995000,5,6.5,CHI - Near North Side,7679,3118,,448,520,,Active,,,http://www.redfin.com/IL/Chicago/1433-N-State-Pkwy-60610/unit-1/home/14125946,MRED,10793555,N,Y,41.9087476,-87.6284872
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 11S,Chicago,IL,60611,497500,3,2.5,CHI - Near North Side,2164,,1970,463,230,2543,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-11S/home/167117613,MRED,10775657,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,1430 N Lake Shore Dr #13,Chicago,IL,60610,1895000,3,4.0,CHI - Near North Side,5000,,1928,479,379,8156,Active,,,http://www.redfin.com/IL/Chicago/1430-N-Lake-Shore-Dr-60610/unit-13/home/170588439,MRED,10756607,N,Y,41.9087249,-87.6264668
MLS Listing,,Condo/Co-op,1120 N Lake Shore Dr Unit 2B,Chicago,IL,60611,649000,3,2.5,CHI - Near North Side,2200,,1926,494,295,2176,Active,,,http://www.redfin.com/IL/Chicago/1120-N-Lake-Shore-Dr-60611/unit-2B/home/105521029,MRED,10739693,N,Y,41.9030623,-87.6250979
MLS Listing,,Condo/Co-op,1550 N Lake Shore Dr Unit 16F,Chicago,IL,60610,239900,1,1.0,CHI - Near North Side,800,,1960,505,300,722,Active,,,http://www.redfin.com/IL/Chicago/1550-N-Lake-Shore-Dr-60610/unit-16F/home/14125957,MRED,10727594,N,Y,41.9108985,-87.6267754
MLS Listing,,Condo/Co-op,21 W Goethe St Unit 7E,Chicago,IL,60610,219000,1,1.0,CHI - Near North Side,700,,1962,515,313,685,Active,,,http://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-7E/home/14111558,MRED,10717992,N,Y,41.9054585,-87.6296264
MLS Listing,,Single Family Residential,1316 N Astor St,Chicago,IL,60610,4995000,6,7.5,CHI - Near North Side,10624,4138,1903,578,470,,Active,October-17-2021 01:30 PM,October-17-2021 03:30 PM,http://www.redfin.com/IL/Chicago/1316-N-Astor-St-60610/home/14124064,MRED,10668902,N,Y,41.9063692,-87.6277194
MLS Listing,,Condo/Co-op,232 E Walton Pl Unit 6E,Chicago,IL,60611,1000000,4,3.5,CHI - Near North Side,3800,,1928,599,263,2423,Active,,,http://www.redfin.com/IL/Chicago/232-E-Walton-St-60611/unit-6E/home/145016362,MRED,10646016,N,Y,41.9002338,-87.6206837
MLS Listing,,Condo/Co-op,1335 N Astor St Unit 12A,Chicago,IL,60610,300000,2,2.0,CHI - Near North Side,1600,,1951,603,188,2262,Active,,,http://www.redfin.com/IL/Chicago/1335-N-Astor-St-60610/unit-12A/home/170602422,MRED,10642659,N,Y,41.9069599,-87.6271575
MLS Listing,,Condo/Co-op,1540 N Lake Shore Dr Unit 10N,Chicago,IL,60610,1400000,3,3.0,CHI - Near North Side,3595,,1929,624,389,3761,Active,,,http://www.redfin.com/IL/Chicago/1540-N-Lake-Shore-Dr-60610/unit-10N/home/170462605,MRED,10623014,N,Y,41.9106233,-87.6265826
MLS Listing,,Condo/Co-op,1320 N State Pkwy Unit 12-13C,Chicago,IL,60610,1300000,4,4.0,CHI - Near North Side,3901,,1924,808,333,6360,Active,,,http://www.redfin.com/IL/Chicago/1320-N-State-Pkwy-60610/unit-12-13C/home/176688966,MRED,10467766,N,Y,41.9064531,-87.6290074
