SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,926 W Fullerton Ave #2,Chicago,IL,60614,689900,3,2.0,CHI - Lincoln Park,1747,,2007,23,395,172,Active,,,http://www.redfin.com/IL/Chicago/926-W-Fullerton-Ave-60614/unit-2/home/26808845,MRED,11226688,N,Y,41.9255479,-87.6523506
MLS Listing,,Townhouse,1660 N Hudson Ave Unit 3B,Chicago,IL,60614,974900,3,2.5,St. Michael's Lofts,,,1928,23,,973,Active,October-16-2021 01:30 PM,October-16-2021 03:00 PM,http://www.redfin.com/IL/Chicago/1660-N-Hudson-Ave-60614/unit-3B/home/13346694,MRED,11226477,N,Y,41.9122952,-87.6400818
MLS Listing,,Condo/Co-op,2300 N Commonwealth Ave Unit 7H,Chicago,IL,60614,247400,1,1.0,CHI - Lincoln Park,837,,1959,23,296,292,Active,,,http://www.redfin.com/IL/Chicago/2300-N-Commonwealth-Ave-60614/unit-7H/home/12605140,MRED,11226424,N,Y,41.9240027,-87.6383401
MLS Listing,,Townhouse,636 W Schubert Ave Unit A,Chicago,IL,60614,825000,4,2.5,CHI - Lincoln Park,2385,,1994,23,346,,Active,,,http://www.redfin.com/IL/Chicago/636-W-Schubert-Ave-60614/unit-A/home/172087263,MRED,11226319,N,Y,41.9317712,-87.6461091
MLS Listing,,Condo/Co-op,559 W Fullerton Pkwy Unit 3W,Chicago,IL,60614,350000,2,1.0,CHI - Lincoln Park,,,1913,23,,374,Active,,,http://www.redfin.com/IL/Chicago/559-W-Fullerton-Pkwy-60614/unit-3W/home/13350160,MRED,11226184,N,Y,41.9253428,-87.6436886
MLS Listing,,Condo/Co-op,1848 N Halsted St #1,Chicago,IL,60614,899900,3,2.5,CHI - Lincoln Park,,,2005,23,,438,Active,,,http://www.redfin.com/IL/Chicago/1848-N-Halsted-St-60614/unit-1/home/13350799,MRED,11226155,N,Y,41.9152444,-87.6487266
MLS Listing,,Condo/Co-op,2625 N Wilton Ave #2,Chicago,IL,60614,699000,2,2.0,CHI - Lincoln Park,1328,,2021,23,526,,Active,,,http://www.redfin.com/IL/Chicago/2625-N-Wilton-Ave-60614/unit-2/home/176494551,MRED,11081290,N,Y,41.9298144,-87.6522447
MLS Listing,,Condo/Co-op,2625 N Wilton Ave #3,Chicago,IL,60614,850000,2,2.0,CHI - Lincoln Park,1328,,2021,23,640,,Active,,,http://www.redfin.com/IL/Chicago/2625-N-Wilton-Ave-60614/unit-3/home/176494550,MRED,11081294,N,Y,41.9298144,-87.6522447
MLS Listing,,Condo/Co-op,2625 N Wilton Ave #1,Chicago,IL,60614,1080000,4,2.5,CHI - Lincoln Park,2329,,2021,23,464,,Active,,,http://www.redfin.com/IL/Chicago/2625-N-Wilton-Ave-60614/unit-1/home/176494511,MRED,11081284,N,Y,41.9298144,-87.6522447
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #3607,Chicago,IL,60614,225000,1,1.0,CHI - Lincoln Park,775,,1973,23,290,652,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-3607/home/13365384,MRED,11216699,N,Y,41.9309314,-87.63996
MLS Listing,,Condo/Co-op,311 W Belden Ave Unit A2,Chicago,IL,60614,849000,4,2.0,CHI - Lincoln Park,2300,,1910,23,369,1149,Active,,,http://www.redfin.com/IL/Chicago/311-W-Belden-Ave-60614/unit-A2/home/175597640,MRED,11225986,N,Y,41.923357,-87.6368748
MLS Listing,,Condo/Co-op,641 W Wrightwood Ave #5,Chicago,IL,60614,1550000,3,2.5,CHI - Lincoln Park,2800,,2018,23,554,265,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/641-W-Wrightwood-Ave-60614/unit-5/home/168684866,MRED,11225872,N,Y,41.9290636,-87.6443349
MLS Listing,,Condo/Co-op,641 W Wrightwood Ave #2,Chicago,IL,60614,990000,3,2.5,CHI - Lincoln Park,2000,,2018,23,495,235,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/641-W-Wrightwood-Ave-60614/unit-2/home/175897563,MRED,11225874,N,Y,41.9290636,-87.6443349
MLS Listing,,Condo/Co-op,641 W Wrightwood Ave #4,Chicago,IL,60614,1250000,3,2.5,CHI - Lincoln Park,2000,,2018,23,625,235,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/641-W-Wrightwood-Ave-60614/unit-4/home/175660395,MRED,11225873,N,Y,41.9290636,-87.6443349
MLS Listing,,Condo/Co-op,641 W Wrightwood Ave #3,Chicago,IL,60614,1150000,3,2.5,CHI - Lincoln Park,2000,,2018,23,575,235,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/641-W-Wrightwood-Ave-60614/unit-3/home/145924454,MRED,11225875,N,Y,41.9290636,-87.6443349
MLS Listing,,Condo/Co-op,641 W Wrightwood Ave #1,Chicago,IL,60614,1150000,3,2.5,CHI - Lincoln Park,2000,,2018,23,575,225,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/641-W-Wrightwood-Ave-60614/unit-1/home/169404665,MRED,11225869,N,Y,41.9290636,-87.6443349
MLS Listing,,Condo/Co-op,2550 N Lakeview Ave Unit 1001S,Chicago,IL,60614,3995000,3,3.5,Lincoln Park 2550,3965,,2012,24,1008,4184,Active,,,http://www.redfin.com/IL/Chicago/2550-N-Lakeview-Ave-60614/unit-1001S/home/121560317,MRED,11225588,N,Y,41.9291806,-87.6395339
MLS Listing,,Single Family Residential,2647 N Paulina St,Chicago,IL,60614,1775000,5,4.5,CHI - Lincoln Park,5200,3737,2003,24,341,,Active,,,http://www.redfin.com/IL/Chicago/2647-N-Paulina-St-60614/home/12699110,MRED,11225372,N,Y,41.9300603,-87.6704612
MLS Listing,,Condo/Co-op,2626 N Lakeview Ave #312,Chicago,IL,60614,345000,2,2.0,CHI - Lincoln Park,1246,,1968,24,277,1065,Active,,,http://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-312/home/13367943,MRED,11225354,N,Y,41.930388,-87.639456
MLS Listing,,Condo/Co-op,1350 W Fullerton Ave #409,Chicago,IL,60614,449900,2,2.0,CHI - Lincoln Park,,,1998,24,,554,Active,October-17-2021 10:00 AM,October-17-2021 12:00 PM,http://www.redfin.com/IL/Chicago/1350-W-Fullerton-Ave-60614/unit-409/home/12772205,MRED,11224999,N,Y,41.9254567,-87.6621903
MLS Listing,,Condo/Co-op,1850 N Clark St #2808,Chicago,IL,60614,269000,1,1.0,CHI - Lincoln Park,800,,1974,24,336,796,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-2808/home/13343977,MRED,11224988,N,Y,41.9161894,-87.6351752
MLS Listing,,Condo/Co-op,1024 W Armitage Ave #2,Chicago,IL,60614,719000,2,2.0,CHI - Lincoln Park,1800,,,24,399,372,Active,,,http://www.redfin.com/IL/Chicago/1024-W-Armitage-Ave-60614/unit-2/home/12793194,MRED,11224957,N,Y,41.9183117,-87.6544294
MLS Listing,,Multi-Family (2-4 Unit),2539 N Seminary Ave N,Chicago,IL,60614,998000,4,2.0,CHI - Lincoln Park,,2178,1880,25,,,Active,,,http://www.redfin.com/IL/Chicago/2539-N-Seminary-Ave-60614/home/13362540,MRED,11224694,N,Y,41.9282933,-87.655935
MLS Listing,,Condo/Co-op,2512 N Bosworth Ave #308,Chicago,IL,60614,435000,2,2.0,Altgeld Commons,,,1920,25,,468,Active,,,http://www.redfin.com/IL/Chicago/2512-N-Bosworth-Ave-60614/unit-308/home/13362208,MRED,11224661,N,Y,41.9275784,-87.6672832
MLS Listing,,Condo/Co-op,1703 N Crilly Ct #2,Chicago,IL,60614,594500,3,2.0,CHI - Lincoln Park,1500,,1886,25,396,552,Active,,,http://www.redfin.com/IL/Chicago/1703-N-Crilly-Ct-60614/unit-2/home/26810114,MRED,11224150,N,Y,41.9130636,-87.6355556
MLS Listing,,Single Family Residential,1216 W Lill Ave,Chicago,IL,60614,795000,3,2.0,CHI - Lincoln Park,2510,2378,1901,25,317,,Active,,,http://www.redfin.com/IL/Chicago/1216-W-Lill-Ave-60614/home/13361962,MRED,11224133,N,Y,41.9278584,-87.6592883
MLS Listing,,Single Family Residential,1928 N Cleveland Ave,Chicago,IL,60614,4195000,6,6.5,CHI - Lincoln Park,,3110,2021,25,,,Active,,,http://www.redfin.com/IL/Chicago/1928-N-Cleveland-Ave-60614/home/13346611,MRED,11224064,N,Y,41.9173366,-87.6415118
MLS Listing,,Single Family Residential,1815 N Halsted St,Chicago,IL,60614,1995000,5,5.5,CHI - Lincoln Park,5000,3406,2006,25,399,,Active,October-17-2021 11:00 AM,October-17-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1815-N-Halsted-St-60614/home/12585078,MRED,11224051,N,Y,41.9143019,-87.6480743
MLS Listing,,Condo/Co-op,2754 N Hampden Ct #1404,Chicago,IL,60614,165000,1,1.0,CHI - Lincoln Park,,,1973,25,,445,Active,,,http://www.redfin.com/IL/Chicago/2754-N-Hampden-Ct-60614/unit-1404/home/13369395,MRED,11223964,N,Y,41.9320718,-87.6428135
MLS Listing,,Condo/Co-op,2550 N Lakeview Ave Unit S3101,Chicago,IL,60614,2995000,3,3.5,CHI - Lincoln Park,2843,,2010,25,1053,2932,Active,,,http://www.redfin.com/IL/Chicago/2550-N-Lakeview-Ave-60614/unit-S3101/home/176474863,MRED,11211165,N,Y,41.9291806,-87.6395339
MLS Listing,,Condo/Co-op,2650 N Mildred Ave Unit G,Chicago,IL,60614,475000,3,2.0,CHI - Lincoln Park,2000,,1999,27,238,300,Active,October-17-2021 01:00 PM,October-17-2021 03:00 PM,http://www.redfin.com/IL/Chicago/2650-N-Mildred-Ave-60614/unit-G/home/172761987,MRED,11223183,N,Y,41.9305486,-87.6516759
MLS Listing,,Condo/Co-op,1637 W Wrightwood Ave Unit 1N,Chicago,IL,60614,400000,2,2.0,CHI - Lincoln Park,1600,,,28,250,175,Active,,,http://www.redfin.com/IL/Chicago/1637-W-Wrightwood-Ave-60614/unit-1N/home/12727148,MRED,11213182,N,Y,41.9285391,-87.6697335
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #2601,Chicago,IL,60614,405000,2,2.0,CHI - Lincoln Park,1250,,1974,28,324,965,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-2601/home/13366469,MRED,11222259,N,Y,41.9309314,-87.63996
MLS Listing,,Single Family Residential,1521 W Altgeld St,Chicago,IL,60614,1350000,4,3.5,CHI - Lincoln Park,4040,3105,1998,28,334,,Active,,,http://www.redfin.com/IL/Chicago/1521-W-Altgeld-St-60614/home/12584801,MRED,11221927,N,Y,41.926737,-87.666659
MLS Listing,,Single Family Residential,1844 N Burling St,Chicago,IL,60614,6295000,5,5.5,CHI - Lincoln Park,,3145,2007,28,,,Active,,,http://www.redfin.com/IL/Chicago/1844-N-Burling-St-60614/home/13348086,MRED,11221788,N,Y,41.9152128,-87.6475441
MLS Listing,,Single Family Residential,2712 N Hartland Ct,Chicago,IL,60614,1488000,4,4.5,CHI - Lincoln Park,4373,3571,2007,28,340,,Active,,,http://www.redfin.com/IL/Chicago/2712-N-Hartland-Ct-60614/home/12651504,MRED,11221765,N,Y,41.9309638,-87.6730037
MLS Listing,,Townhouse,1633 N Vine St,Chicago,IL,60614,699000,3,3.0,Clusters on Vine,1810,,1979,28,386,125,Active,October-16-2021 01:30 PM,October-16-2021 03:00 PM,http://www.redfin.com/IL/Chicago/1633-N-Vine-St-60614/home/40368781,MRED,11221641,N,Y,41.9117543,-87.6442862
MLS Listing,,Townhouse,1830 N Dayton St,Chicago,IL,60614,725000,4,2.5,CHI - Lincoln Park,,,1980,29,,486,Active,October-17-2021 10:00 AM,October-17-2021 12:00 PM,http://www.redfin.com/IL/Chicago/1830-N-Dayton-St-60614/home/13350803,MRED,11221334,N,Y,41.91468,-87.649802
MLS Listing,,Condo/Co-op,1872 N Clybourn Ave #112,Chicago,IL,60614,500000,2,2.0,Clybourn Lofts,1600,,1923,29,313,683,Active,,,http://www.redfin.com/IL/Chicago/1872-N-Clybourn-Ave-60614/unit-112/home/13350704,MRED,11218447,N,Y,41.915025,-87.655973
MLS Listing,,Condo/Co-op,2300 N Commonwealth Ave Unit 3J,Chicago,IL,60614,209000,1,1.0,CHI - Lincoln Park,,,,29,,206,Active,,,http://www.redfin.com/IL/Chicago/2300-N-Commonwealth-Ave-60614/unit-3J/home/12626349,MRED,11221231,N,Y,41.9240027,-87.6383401
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #1308,Chicago,IL,60614,259000,1,1.0,CHI - Lincoln Park,803,,1973,29,323,686,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-1308/home/13367822,MRED,11220902,N,Y,41.9309314,-87.63996
MLS Listing,,Condo/Co-op,432 W Grant Pl Unit 2W,Chicago,IL,60614,2499000,3,3.5,CHI - Lincoln Park,4300,,2006,29,581,1640,Active,,,http://www.redfin.com/IL/Chicago/432-W-Grant-Pl-60614/unit-2W/home/146965735,MRED,11220446,N,Y,41.9231142,-87.6402668
MLS Listing,,Condo/Co-op,1660 N Lasalle Dr #2612,Chicago,IL,60614,339000,1,1.0,CHI - Lincoln Park,,,1972,29,,652,Active,October-17-2021 11:30 AM,October-17-2021 01:30 PM,http://www.redfin.com/IL/Chicago/1660-N-LaSalle-Dr-60614/unit-2612/home/13343766,MRED,11220382,N,Y,41.9125733,-87.6335634
MLS Listing,,Condo/Co-op,2000 N Lincoln Park West #1105,Chicago,IL,60614,265000,1,1.0,CHI - Lincoln Park,,,1932,30,,673,Active,,,http://www.redfin.com/IL/Chicago/2000-N-Lincoln-Park-W-60614/unit-1105/home/18949465,MRED,11220271,N,Y,41.9199016,-87.6365672
MLS Listing,,Condo/Co-op,1850 N Clark St #503,Chicago,IL,60614,349000,2,2.0,CHI - Lincoln Park,1100,,1969,30,317,1009,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-503/home/13345109,MRED,11220014,N,Y,41.9161894,-87.6351752
MLS Listing,,Condo/Co-op,1937 W Diversey Pkwy Unit 4D,Chicago,IL,60614,450000,2,2.0,CHI - Lincoln Park,,,2008,30,,281,Active,,,http://www.redfin.com/IL/Chicago/1937-W-Diversey-Pkwy-60614/unit-4D/home/39550230,MRED,11219910,N,Y,41.9321065,-87.6766923
MLS Listing,,Condo/Co-op,2239 N Lincoln Ave Unit 1B,Chicago,IL,60614,234900,1,1.0,CHI - Lincoln Park,,,,30,,188,Active,,,http://www.redfin.com/IL/Chicago/2239-N-Lincoln-Ave-60614/unit-1B/home/172358506,MRED,11219909,N,Y,41.9230288,-87.6448672
MLS Listing,,Condo/Co-op,515 W Wrightwood Ave #217,Chicago,IL,60614,189000,1,1.0,CHI - Lincoln Park,,,1960,30,,336,Active,,,http://www.redfin.com/IL/Chicago/515-W-Wrightwood-Ave-60614/unit-217/home/13366827,MRED,11219555,N,Y,41.930168,-87.642054
MLS Listing,,Condo/Co-op,2728 N Hampden Ct #510,Chicago,IL,60614,174900,1,1.0,Hampden Green,750,,1970,30,233,432,Active,,,http://www.redfin.com/IL/Chicago/2728-N-Hampden-Ct-60614/unit-510/home/13369207,MRED,11179846,N,Y,41.9310983,-87.6426204
MLS Listing,,Condo/Co-op,2066 N Lincoln Ave,Chicago,IL,60614,1375000,4,3.0,CHI - Lincoln Park,,,1988,30,,430,Active,October-16-2021 09:00 AM,October-16-2021 10:30 AM,http://www.redfin.com/IL/Chicago/2066-N-Lincoln-Ave-60614/home/13349495,MRED,11219516,N,Y,41.9195545,-87.6409545
MLS Listing,,Single Family Residential,1953 N Fremont St,Chicago,IL,60614,2100000,4,3.5,CHI - Lincoln Park,3426,3001,1887,30,613,,Active,,,http://www.redfin.com/IL/Chicago/1953-N-Fremont-St-60614/unit-3/home/13350474,MRED,11219328,N,Y,41.9174861,-87.6507237
MLS Listing,,Single Family Residential,1849 N Maud Ave,Chicago,IL,60614,1749000,5,4.5,CHI - Lincoln Park,3450,1899,2009,30,507,,Active,,,http://www.redfin.com/IL/Chicago/1849-N-Maud-Ave-60614/unit-1851/home/22802013,MRED,11219248,N,Y,41.9153119,-87.653813
MLS Listing,,Single Family Residential,2129 N Seminary Ave,Chicago,IL,60614,1495000,3,2.5,CHI - Lincoln Park,2550,3101,,30,586,,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/2129-N-Seminary-Ave-60614/home/13352549,MRED,11219242,N,Y,41.9207748,-87.6555902
MLS Listing,,Condo/Co-op,1777 W Altgeld St Unit I,Chicago,IL,60614,389000,2,2.0,Terra Cotta Village,,,1993,31,,293,Active,,,http://www.redfin.com/IL/Chicago/1777-W-Altgeld-St-60614/unit-I/home/13359328,MRED,11218972,N,Y,41.928171,-87.672344
MLS Listing,,Condo/Co-op,2607 N Ashland Ave Unit 3W,Chicago,IL,60614,949000,3,3.0,CHI - Lincoln Park,,,2012,31,,419,Active,,,http://www.redfin.com/IL/Chicago/2607-N-Ashland-Ave-60614/unit-3W/home/113097297,MRED,11218838,N,Y,41.929063,-87.6678869
MLS Listing,,Condo/Co-op,627 W Arlington Pl Unit 2S,Chicago,IL,60614,264900,1,1.0,CHI - Lincoln Park,,,1905,31,,170,Active,,,http://www.redfin.com/IL/Chicago/627-W-Arlington-Pl-60614/unit-2S/home/12623596,MRED,11218834,N,Y,41.926372,-87.645041
MLS Listing,,Condo/Co-op,1155 W Armitage Ave #305,Chicago,IL,60614,569900,2,2.0,CHI - Lincoln Park,1331,,1995,31,428,583,Active,,,http://www.redfin.com/IL/Chicago/1155-W-Armitage-Ave-60614/unit-305/home/172764835,MRED,11218758,N,Y,41.9178571,-87.6577124
MLS Listing,,Condo/Co-op,729 W Diversey Pkwy #3,Chicago,IL,60614,929000,3,2.0,CHI - Lincoln Park,1900,,2017,31,489,220,Active,,,http://www.redfin.com/IL/Chicago/729-W-Diversey-Pkwy-60614/unit-3/home/13368179,MRED,11218695,N,Y,41.932192,-87.6477262
MLS Listing,,Condo/Co-op,447 W Fullerton Pkwy Unit 1W,Chicago,IL,60614,599900,3,3.0,CHI - Lincoln Park,2600,,1900,31,231,600,Active,,,http://www.redfin.com/IL/Chicago/447-W-Fullerton-Pkwy-60614/unit-1W/home/145024647,MRED,11218687,N,Y,41.9253818,-87.6408775
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #1104,Chicago,IL,60614,235000,1,1.0,CHI - Lincoln Park,,,1972,31,,466,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-1104/home/13366587,MRED,11218460,N,Y,41.9309314,-87.63996
MLS Listing,,Condo/Co-op,1850 N Clark St #2508,Chicago,IL,60614,275000,1,1.0,CHI - Lincoln Park,800,,1974,31,344,796,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-2508/home/13344083,MRED,11218346,N,Y,41.9161894,-87.6351752
MLS Listing,,Condo/Co-op,2442 N Clybourn Ave #1,Chicago,IL,60614,439000,3,2.0,CHI - Lincoln Park,1800,,2016,31,244,198,Active,,,http://www.redfin.com/IL/Chicago/2442-N-Clybourn-Ave-60614/unit-1/home/102896811,MRED,11218240,N,Y,41.925917,-87.670946
MLS Listing,,Condo/Co-op,1660 N La Salle Dr #507,Chicago,IL,60614,220000,1,1.0,CHI - Lincoln Park,782,,1974,31,281,598,Active,,,http://www.redfin.com/IL/Chicago/1660-N-LaSalle-Dr-60614/unit-507/home/13342551,MRED,11218212,N,Y,41.9125733,-87.6335634
MLS Listing,,Condo/Co-op,1947 W Diversey Pkwy,Chicago,IL,60614,1175000,4,3.5,CHI - Lincoln Park,3600,,2016,32,326,624,Active,,,http://www.redfin.com/IL/Chicago/1947-W-Diversey-Pkwy-60614/Ph/home/175566894,MRED,11218052,N,Y,41.932134,-87.6769889
MLS Listing,,Condo/Co-op,1626 N Orchard St Unit B,Chicago,IL,60614,674000,3,2.0,CHI - Lincoln Park,1750,,1988,32,385,117,Active,,,http://www.redfin.com/IL/Chicago/1626-N-Orchard-St-60614/unit-B/home/13346728,MRED,11217363,N,Y,41.911786,-87.646224
MLS Listing,,Condo/Co-op,2336 N Commonwealth Ave #203,Chicago,IL,60614,130000,0,1.0,CHI - Lincoln Park,450,,1967,32,289,209,Active,,,http://www.redfin.com/IL/Chicago/2336-N-Commonwealth-Ave-60614/unit-203/home/13348550,MRED,11217324,N,Y,41.924798,-87.638596
MLS Listing,,Condo/Co-op,2379 N Wayne Ave,Chicago,IL,60614,639000,2,2.5,CHI - Lincoln Park,1800,,1988,32,355,384,Active,,,http://www.redfin.com/IL/Chicago/2379-N-Wayne-Ave-60614/home/13352841,MRED,11217224,N,Y,41.9243174,-87.66185
MLS Listing,,Condo/Co-op,2020 N Lincoln Park West Unit 18M,Chicago,IL,60614,364900,2,2.0,CHI - Lincoln Park,1102,,1974,33,331,1117,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/2020-N-Lincoln-Park-W-60614/unit-18M/home/13347314,MRED,11216741,N,Y,41.9188778,-87.6366791
MLS Listing,,Condo/Co-op,2141 N Lakewood Ave Unit 2SF,Chicago,IL,60614,550000,3,2.0,CHI - Lincoln Park,,,,34,,263,Active,,,http://www.redfin.com/IL/Chicago/2141-N-Lakewood-Ave-60614/unit-2SF/home/13353962,MRED,11216418,N,Y,41.921006,-87.660394
MLS Listing,,Condo/Co-op,2646 N Halsted St Unit 2S,Chicago,IL,60614,650000,3,2.0,CHI - Lincoln Park,,,2014,34,,308,Active,October-17-2021 02:00 PM,October-17-2021 04:00 PM,http://www.redfin.com/IL/Chicago/2646-N-Halsted-St-60614/unit-2S/home/175638569,MRED,11216373,N,Y,41.9304419,-87.6492413
MLS Listing,,Condo/Co-op,2757 N Wayne Ave Unit B,Chicago,IL,60614,379000,2,2.5,CHI - Lincoln Park,1300,,1989,34,292,305,Active,,,http://www.redfin.com/IL/Chicago/2757-N-Wayne-Ave-60614/unit-B/home/145741024,MRED,11216153,N,Y,41.932104,-87.661945
MLS Listing,,Condo/Co-op,2600 N Hampden Ct Unit C3,Chicago,IL,60614,179900,0,1.0,CHI - Lincoln Park,,,1968,35,,216,Active,,,http://www.redfin.com/IL/Chicago/2600-N-Hampden-Ct-60614/unit-C3/home/12613040,MRED,11215872,N,Y,41.9294044,-87.6409972
MLS Listing,,Condo/Co-op,1850 N Clark St #2803,Chicago,IL,60614,354900,2,2.0,Hemingway House,1100,,1974,35,323,1127,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-2803/home/13345202,MRED,11215861,N,Y,41.9161894,-87.6351752
MLS Listing,,Single Family Residential,1240 W Lill Ave,Chicago,IL,60614,749000,3,3.0,CHI - Lincoln Park,1392,2378,1901,35,538,,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1240-W-Lill-Ave-60614/home/13360991,MRED,11215763,N,Y,41.9278815,-87.6601846
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #708,Chicago,IL,60614,242000,1,1.0,CHI - Lincoln Park,808,,1973,35,300,647,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-708/home/13367425,MRED,11215654,N,Y,41.9309314,-87.63996
MLS Listing,,Condo/Co-op,1850 N Clark St #802,Chicago,IL,60614,240000,1,1.0,CHI - Lincoln Park,830,,1974,35,289,609,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-802/home/13344099,MRED,11215592,N,Y,41.9161894,-87.6351752
MLS Listing,,Condo/Co-op,2309 N Commonwealth Ave Unit 1E,Chicago,IL,60614,349999,1,1.0,CHI - Lincoln Park,900,,1916,35,389,412,Active,,,http://www.redfin.com/IL/Chicago/2309-N-Commonwealth-Ave-60614/unit-1E/home/13348531,MRED,11215446,N,Y,41.9242741,-87.6378213
MLS Listing,,Townhouse,623 W Drummond Pl #7,Chicago,IL,60614,575000,3,2.5,CHI - Lincoln Park,2200,,1989,35,261,,Active,,,http://www.redfin.com/IL/Chicago/623-W-Drummond-Pl-60614/unit-7/home/13368963,MRED,11214969,N,Y,41.930136,-87.6446409
MLS Listing,,Single Family Residential,218 W St Paul Ave,Chicago,IL,60614,1150000,3,2.5,CHI - Lincoln Park,,1724,,35,,,Active,,,http://www.redfin.com/IL/Chicago/218-W-St-Paul-Ave-60614/home/13345479,MRED,11214925,N,Y,41.9137775,-87.6356257
MLS Listing,,Condo/Co-op,1850 N Clark St #2506,Chicago,IL,60614,230000,0,1.0,Hemingway House,600,,1969,35,383,600,Active,,,http://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-2506/home/13344804,MRED,11214885,N,Y,41.9161894,-87.6351752
MLS Listing,,Condo/Co-op,1937 W Diversey Pkwy Unit 2A,Chicago,IL,60614,474700,2,2.0,CHI - Lincoln Park,1350,,2008,36,352,268,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1937-W-Diversey-Pkwy-60614/unit-2A/home/21796140,MRED,11066893,N,Y,41.9321065,-87.6766923
MLS Listing,,Single Family Residential,1919 N Fremont St,Chicago,IL,60614,2275000,4,4.5,CHI - Lincoln Park,4405,3001,2003,36,516,,Active,,,http://www.redfin.com/IL/Chicago/1919-N-Fremont-St-60614/home/13350691,MRED,11207934,N,Y,41.9165638,-87.6506177
MLS Listing,,Condo/Co-op,2128 N Hudson Ave #204,Chicago,IL,60614,389000,2,2.0,CHI - Lincoln Park,,,1932,36,,282,Active,,,http://www.redfin.com/IL/Chicago/2128-N-Hudson-Ave-60614/unit-204/home/12638317,MRED,11214148,N,Y,41.9210251,-87.6403374
MLS Listing,,Townhouse,1616 N Hudson Ave #6,Chicago,IL,60614,835000,5,3.0,Hudson Mews,,,1988,36,,915,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1616-N-Hudson-Ave-60614/unit-6/home/13346869,MRED,11214124,N,Y,41.911554,-87.640133
MLS Listing,,Condo/Co-op,2314 N Lincoln Park West Ave Unit 20S,Chicago,IL,60614,639000,2,2.0,CHI - Lincoln Park,1600,,1979,36,399,1790,Active,,,http://www.redfin.com/IL/Chicago/2314-N-Lincoln-Park-W-60614/unit-20S/home/176344629,MRED,11213788,N,Y,41.9243651,-87.637028
MLS Listing,,Condo/Co-op,1501 W Diversey Pkwy Unit B,Chicago,IL,60614,530000,2,2.5,CHI - Lincoln Park,1600,,2001,36,331,302,Active,,,http://www.redfin.com/IL/Chicago/1501-W-Diversey-Pkwy-60614/unit-B/home/12716041,MRED,11199893,N,Y,41.9322765,-87.6661361
MLS Listing,,Condo/Co-op,2116 N Halsted St #2,Chicago,IL,60614,1095000,4,3.5,CHI - Lincoln Park,2700,,2008,36,406,200,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/2116-N-Halsted-St-60614/unit-2/home/40376958,MRED,11213668,N,Y,41.9205285,-87.6488155
